time,seconds_elapsed,magneticBearing
1779786821697649700,200.73064965820313,200.32347538728445
1779786821707733800,200.74073364257814,200.48441780513735
1779786821717816800,200.75081689453125,199.73777547970664
1779786821727900700,200.76090063476562,199.16582060913927
1779786821737983700,200.77098364257813,198.61669848364204
1779786821748067800,200.78106787109374,198.46295080505644
1779786821758151000,200.79115087890625,198.37401612225867
1779786821768234800,200.80123486328125,198.55361478933224
1779786821778317600,200.81131762695313,198.66957406130908
1779786821788402000,200.82140185546876,199.54065217721504
1779786821798485800,200.83148583984374,200.04687856805603
1779786821808568800,200.84156884765625,200.72312258588752
1779786821818653000,200.85165283203125,200.94886978515214
1779786821828735700,200.86173583984376,201.6565104025848
1779786821838819800,200.87181982421876,201.3721196319794
1779786821848902700,200.88190258789064,201.4626302938802
1779786821858986800,200.89198681640624,201.72985613560968
1779786821869069800,200.90206982421876,201.1937568141413
1779786821879153700,200.91215356445312,201.10442346369155
1779786821889237800,200.92223779296876,200.63170444979636
1779786821899320800,200.93232080078124,200.38214264837742
1779786821909404700,200.94240478515624,199.8643022281573
1779786821919487700,200.95248779296875,198.86700723511436
1779786821929571800,200.96257177734375,198.4294810349208
1779786821939655000,200.97265502929687,197.85588825748087
1779786821949738800,200.98273876953124,198.32796527000937
1779786821959821800,200.99282177734375,199.2550162777226
1779786821969906000,201.0029060058594,200.00095546118277
1779786821979989800,201.01298974609375,200.0064754947963
1779786821990072800,201.02307275390626,201.0428114357401
1779786822000157000,201.03315698242187,200.58298116517082
1779786822010239700,201.04323974609375,200.64222154153595
1779786822020323800,201.05332373046875,200.72238233193545
1779786822030406700,201.06340673828126,200.56751746574528
1779786822040490800,201.07349072265626,200.36312834148077
1779786822050573600,201.08357348632813,200.64188340498805
1779786822060657400,201.09365747070314,201.21555744388974
1779786822070741500,201.10374145507814,200.8278780554844
1779786822080824600,201.11382446289062,199.80668520702406
1779786822090908400,201.12390844726562,199.82657777039103
1779786822100991500,201.13399145507813,198.88236954612162
1779786822111075300,201.14407543945313,199.63451714782522
1779786822121158700,201.15415869140625,200.13401298709195
1779786822131242500,201.16424243164062,200.2249348719706
1779786822141325600,201.17432568359374,200.52664066205026
1779786822151409700,201.18440966796874,200.98848553013667
1779786822161493500,201.19449340820313,201.5456839690507
1779786822171576600,201.20457666015625,202.43362945097195
1779786822181660400,201.2146604003906,201.72720732787567
1779786822191743500,201.22474340820312,202.00181864948559
1779786822201827600,201.23482763671876,202.03397144741243
1779786822211910400,201.24491040039064,201.28386195990055
1779786822221994500,201.25499438476564,201.27846904657457
1779786822232077600,201.26507763671876,201.12411183311184
1779786822242161400,201.27516137695312,200.78783839750832
1779786822252245500,201.28524560546876,200.2335691980139
1779786822262328600,201.29532861328124,199.68863068895183
1779786822272412400,201.30541235351564,199.9238067277403
1779786822282495500,201.31549560546875,199.09011576061542
1779786822292579300,201.32557934570312,199.12183499258717
1779786822302662700,201.33566259765624,200.08838532779126
1779786822312746500,201.34574658203124,200.12455001208858
1779786822322829600,201.35582958984375,200.17376385100056
1779786822332913400,201.36591333007811,200.16583091536648
1779786822342997500,201.37599755859375,200.43867711380167
1779786822353080600,201.38608056640626,201.1405101275597
1779786822363164400,201.39616430664063,201.03198912458964
1779786822373247700,201.40624780273438,201.06813205105473
1779786822383331600,201.41633154296875,200.7840245661196
1779786822393414400,201.42641430664062,200.25501475826508
1779786822403498500,201.43649853515626,199.82537027519692
1779786822413581600,201.44658154296874,199.82921016666396
1779786822423665400,201.45666552734374,199.578023192583
1779786822433749500,201.46674951171875,199.26869086735985
1779786822443832300,201.47683227539062,199.5696191471864
1779786822453916700,201.48691674804687,198.62710935212561
1779786822463999500,201.49699951171874,198.78786437522209
1779786822474083300,201.50708325195313,198.7736611383703
1779786822484166700,201.51716674804686,199.13444114666393
1779786822494250500,201.52725048828125,198.63307362419044
1779786822504333600,201.53733349609374,200.15265249205976
1779786822514417400,201.54741748046874,200.04886893390514
1779786822524500700,201.5575007324219,200.12335764615966
1779786822534584600,201.56758447265625,200.15510964916194
1779786822544668400,201.57766845703125,200.30535788841235
1779786822554751500,201.58775146484376,200.48680288535743
1779786822564835600,201.59783569335937,200.90017205614538
1779786822574918400,201.60791845703125,201.25696985998098
1779786822585002500,201.61800244140625,201.08803746747202
1779786822595085600,201.62808544921876,200.34752843753256
1779786822605169400,201.63816943359376,199.6285239619365
1779786822615253500,201.64825341796876,199.61546442595056
1779786822625336300,201.65833642578124,199.285835186497
1779786822635420700,201.66842065429688,199.10973647386163
1779786822645503500,201.67850341796876,198.83578853948728
1779786822655587300,201.68858740234376,198.55004213221736
1779786822665670400,201.69867041015624,199.85932392065845
1779786822675754500,201.70875439453124,200.03715641437168
1779786822685837600,201.7188376464844,200.20971807991634
1779786822695921400,201.72892138671875,201.07395596037554
1779786822706005500,201.73900561523436,200.67290826665229
1779786822716088600,201.74908862304687,200.85148239883986
1779786822726172400,201.75917236328124,201.46969664341717
1779786822736255500,201.76925537109375,200.966595215567
1779786822746339600,201.7793395996094,200.08827762474994
1779786822756422400,201.78942236328126,199.7778253001183
1779786822766506500,201.79950659179687,199.61321823735346
1779786822776589300,201.80958935546874,199.64656199481038
1779786822786673700,201.81967358398438,199.20390886864564
1779786822796756500,201.82975659179687,199.63451571107038
1779786822806840300,201.83984033203126,199.29005896112943
1779786822816924700,201.84992456054687,199.2636932098027
1779786822827007500,201.86000756835938,200.2954536731036
1779786822837091300,201.87009130859374,200.9138493534773
1779786822847174400,201.88017431640625,200.86731020635744
1779786822857258500,201.89025854492186,201.29024967083691
1779786822867341600,201.90034155273437,201.22436254649708
1779786822877425400,201.91042529296874,201.3096106749847
1779786822887509500,201.92050952148438,201.4630104684022
1779786822897592600,201.9305925292969,202.64505770259555
1779786822907676400,201.9406765136719,201.7972334154865
1779786822917759500,201.95075952148437,201.50107446283965
1779786822927843600,201.96084350585937,200.52327300948866
1779786822937926700,201.9709267578125,200.50323248171648
1779786822948010500,201.98101049804689,199.48133445180446
1779786822958093300,201.99109326171876,198.8385799690775
1779786822968177700,202.001177734375,198.75038426824136
1779786822978261500,202.01126147460937,197.90395276808664
1779786822988344300,202.02134423828124,198.35741560361157
1779786822998428700,202.0314287109375,199.06439727345284
1779786823008511500,202.04151147460936,199.20746704723865
1779786823018595600,202.051595703125,199.20746704723865
1779786823028678400,202.06167846679688,201.89920156123935
1779786823038762500,202.07176245117188,201.21486398705233
1779786823048845800,202.081845703125,201.2497700076896
1779786823058929700,202.0919296875,202.0952876498467
1779786823069013500,202.10201342773436,202.5563896223184
1779786823079096800,202.11209692382812,202.5563896223184
1779786823089180700,202.1221806640625,202.42902184799598
1779786823099263700,202.132263671875,200.95875891368073
1779786823109347600,202.14234765625,201.43410410251408
1779786823119430700,202.1524306640625,201.11908206387633
1779786823129514800,202.1625146484375,201.11908206387633
1779786823139597600,202.17259765625,201.21573965851744
1779786823149681700,202.182681640625,200.7422505024295
1779786823159765800,202.19276586914063,199.7268205094519
1779786823169848600,202.2028486328125,199.3368531176223
1779786823179932700,202.2129326171875,199.59790099717264
1779786823190015700,202.223015625,199.98680363336217
1779786823200099600,202.233099609375,200.0555085214038
1779786823210182700,202.2431826171875,199.86373686930182
1779786823220266500,202.2532666015625,200.62219759903346
1779786823230349800,202.26334985351562,200.84788191481314
1779786823240433700,202.27343359375,200.38448216267014
1779786823250517500,202.283517578125,200.6059503376536
1779786823260600600,202.2936005859375,201.11808861233104
1779786823270684700,202.3036845703125,201.3881703231005
1779786823280767700,202.31376782226562,201.97497272538342
1779786823290851600,202.3238515625,201.91926450203638
1779786823300935000,202.33393481445313,202.4092427887281
1779786823311018800,202.34401879882813,202.1524531115169
1779786823321101600,202.3541015625,200.97127164853387
1779786823331185700,202.364185546875,200.24146029111418
1779786823341269800,202.37426977539062,200.28641752370154
1779786823351352600,202.3843525390625,199.596391972079
1779786823361436700,202.39443676757813,199.96374154925377
1779786823371519500,202.40451953125,200.4358635616195
1779786823381603800,202.4146037597656,200.0364479930927
1779786823391686700,202.42468676757812,200.18638207275876
1779786823401770500,202.4347705078125,201.29420536176784
1779786823411853800,202.44485375976564,200.99447630666032
1779786823421937700,202.45493774414064,200.75084331067055
1779786823432021500,202.465021484375,201.15518807763382
1779786823442104600,202.4751044921875,201.1232070117439
1779786823452188700,202.48518872070312,201.36818088605045
1779786823462271700,202.49527172851563,202.28394304274428
1779786823472355600,202.50535546875,200.21224797223388
1779786823482438700,202.51543872070312,200.59336574067888
1779786823492522800,202.52552270507812,201.20703375366696
1779786823502606600,202.53560668945312,200.20467541460135
1779786823512689700,202.54568969726563,200.3304548221575
1779786823522773800,202.55577368164063,199.4802557513057
