time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1779786738000735700,117.03373583984374,-19.156809005886316,1.8020182149161053,9.398397442764502,20.993459084392263,8.483598556369543,301.4575500488281,7.244968564894865,1.912234317672002,105.94232843968197,9.559617893610334
1779786739000742400,118.03374243164062,-19.26073893532157,1.9855343845909075,10.388247957346351,20.99352044910895,8.37966862693429,301.4575500488281,7.151093099353095,1.9140346430053692,105.94225554903842,9.540539419275978
1779786740000748500,119.03374853515625,-19.318513435311615,1.8067737687664043,9.592138652022433,20.993564114175946,8.321894126944244,301.4575500488281,6.966622888382406,1.93726219840505,105.94217381488015,9.38450580157364
1779786741000754700,120.03375463867188,-19.281613330356777,2.057432961903281,10.583729168297836,20.993605558410948,8.358794231899083,301.4283142089844,6.885303177452839,1.9462880977059482,105.942094173717,9.587928725872034
1779786742000761600,121.03376171875,-19.30319837294519,1.9804235530988066,9.96625296209109,20.99365605263246,8.33720918931067,301.4283142089844,6.800708290625075,1.9527734647246813,105.94201130543074,9.622721933165485
1779786743000767200,122.03376733398437,-19.397558216936886,2.195061186954595,10.778227537177699,20.99370269172979,8.242849345318973,301.4283142089844,6.862999883856502,1.9465071796502198,105.94192858647602,9.85357500838249
1779786744000773600,123.03377368164062,-19.6216681310907,2.4401794651250173,11.258746307038816,20.99374484753012,8.018739431165159,301.4283142089844,6.876548373593114,1.9939189470221752,105.9418389323374,10.17425733143012
1779786745000968000,124.03396801757812,-19.662529435008764,2.1471824100964825,9.938963191090787,20.99378287100504,7.977878127247095,301.4283142089844,6.780575921325881,2.0270813408923387,105.9417556442252,9.928283245570409
1779786746000951800,125.03395190429687,-19.73469778522849,1.7668085977760488,8.280731061351302,20.993833642292177,7.9057097770273685,301.4283142089844,6.590900901250637,2.086056092326318,105.94166226201469,10.30508201155271
1779786747000929300,126.03392919921875,-19.795441201888025,2.0610368206385927,9.629592973726867,20.99388286954383,7.844966360367835,301.5053405761719,6.559730235728124,2.124090218187782,105.94157786068524,10.24625653260625
1779786748000904200,127.033904296875,-20.02220027707517,2.060329322797663,9.55839538142605,20.993930239771792,7.618207285180688,301.5053405761719,5.928919978069102,2.4154694454929926,105.94149258750454,10.310739780477991
1779786749000875000,128.033875,-20.217739759013057,2.2139409631933766,10.134390851574045,20.99398512615433,7.422667803242803,301.73284912109375,5.512645734629299,2.597295046689842,105.94141177117451,10.273815291653285
1779786750000840000,129.03383984375,-20.4499019831419,2.31225024596093,10.646776222739822,20.994041220658676,7.19050557911396,301.73284912109375,5.303937100754709,2.7144625412287398,105.9413351663208,10.338092662218976
1779786751000806400,130.03380639648438,-20.51382462400943,2.0044239990195054,9.321645397476626,20.994094863392775,7.126582938246429,301.3941955566406,5.174505623918074,2.792409311994887,105.94125409350293,10.367176935059454
1779786752000777500,131.03377758789063,-20.45517656672746,1.7850936929431132,10.382538270639174,20.994124974905223,7.1852309955284,301.3941955566406,5.0906941011899525,2.851319949853628,105.9411707831384,9.774855064423885
1779786753000744000,132.03374389648437,-20.361811017617583,1.718051415644964,11.186390822844654,20.994166501019304,7.278596544638276,301.67706298828125,5.137646468452038,2.7964103213455966,105.94109907931916,9.538263230666475
1779786754000713500,133.03371337890624,-20.298220152966678,1.9385778380832974,15.492436146402765,20.994196118992388,7.342187409289181,301.71527099609375,5.3024935204587225,2.701590286608578,105.94104803023342,7.889742978575535
1779786755000687000,134.03368701171874,-20.227929406799376,1.7734089773570099,18.691273209776337,20.994222044113933,7.412478155456483,301.71527099609375,5.446199832352906,2.6382570632943216,105.94100335925911,6.554635578717444
1779786756000659700,135.03365966796875,-20.101855848915875,1.8286097219826338,18.698252620993372,20.994245005405862,7.538551713339984,301.71527099609375,5.211514417510609,2.6998948569203285,105.94096379518801,5.59679139947777
1779786757000635600,136.0336357421875,-20.022870933637023,2.1107407227425163,19.74388610179734,20.994272495806776,7.617536628618836,301.71527099609375,5.223147666813986,2.689452512772567,105.94091642717528,5.5900877781988045
1779786758000609500,137.03360961914063,-20.083311690948904,2.170226823720154,18.15006692061538,20.994316590513,7.557095871306956,325.8470458984375,5.08996640662787,2.813677133608014,105.94086704374055,6.114675223623558
1779786759000582700,138.0335827636719,-20.241344215348363,2.1234101143199076,17.88238515797513,20.99435236775748,7.3990633469074965,301.56097412109375,5.0836485111967455,2.825076078160719,105.94080874117681,6.471365908111118
1779786760000559400,139.03355932617188,-20.375042414292693,1.871725576136806,14.552143246567724,20.99437900193695,7.265365147963166,301.56097412109375,5.058209191852982,2.8703757252741036,105.94074728933695,6.848265826643022
1779786761000537000,140.033537109375,-20.47894805110991,1.7395553376220518,14.650417266266045,20.9944150312508,7.161459511145949,301.56097412109375,5.072158185429323,2.8456542964265967,105.94067934893522,7.25561678767175
1779786762000517000,141.03351708984374,-20.63474556989968,1.770085793271471,13.514828118125584,20.99444875704993,7.005661992356181,301.2965087890625,5.087838175100428,2.8175236887699056,105.9406144155109,7.294132870280169
1779786763000497200,142.0334970703125,-20.765645655803382,2.0193519465359517,15.213165699301262,20.99448578152452,6.874761906452477,301.2965087890625,5.105767118121456,2.7849020033564127,105.94056118631889,7.03491662926118
1779786764000479700,143.03347973632813,-20.803301395848393,1.899719657808753,15.43307201847862,20.994513402891744,6.837106166407466,301.2965087890625,5.129361267404278,2.7412022948410097,105.94050528802404,6.873797570746976
1779786765000465200,144.03346508789062,-20.746546298265457,2.084679136110298,16.760591208055846,20.994538688026214,6.893861263990402,301.2406921386719,5.1429910131091,2.7155442312486584,105.94045352397033,6.261706346667074
1779786766000449500,145.03344946289062,-20.66661104839295,2.3094902776825776,21.518088268647197,20.99455543694174,6.973796513862908,301.2406921386719,5.231940337749604,2.729178759599354,105.9404221739506,4.9559286790476405
1779786767000435500,146.033435546875,-20.567155797034502,1.8765303966849263,41.30883996799727,20.994549559115907,7.073251765221357,301.2406921386719,5.101107773408492,2.793427378125355,105.94043415681745,2.240275525008085
1779786768000421000,147.03342114257813,-20.493030920624733,1.8413718908144914,44.79644506813316,20.994563807532067,7.147376641631126,301.2406921386719,5.058430840183752,2.8699850988928044,105.94041603960912,2.0136691853455853
1779786769000408600,148.03340869140624,-20.39426879491657,1.8582645065490861,41.74945704530036,20.994567218243986,7.246138767339289,301.2104797363281,5.028885676329427,2.92144585559917,105.94039810617048,2.178793031945188
1779786770000394200,149.0333942871094,-20.27438056655228,1.8065015393774422,29.32784935330656,20.99458848848211,7.366026995703578,301.2104797363281,5.004347714454739,2.9632821306147115,105.94037185479222,3.055883442602614
1779786771000383000,150.03338305664062,-20.19798446353525,2.2697355453304358,30.340721174805882,20.994603148955118,7.44242309872061,301.2104797363281,5.013128513018735,2.948402880331553,105.94033916339494,3.493808052443697
1779786772000373200,151.03337329101564,-20.103143696673214,2.1680835758659325,22.22076314712629,20.99462637603452,7.537263865582645,301.2104797363281,5.017748631217188,2.940533235096463,105.94029262231905,4.475112880826763
1779786773000362800,152.03336279296875,-19.90492973383516,2.1374499132405123,18.067765520026715,20.99465439791391,7.735477828420699,301.2104797363281,5.022981977257544,2.9315847401933883,105.94023768276966,5.442892499283656
1779786774000354300,153.03335424804686,-19.716462194919586,2.223187024111264,16.920143139084757,20.994684980718404,7.923945367336273,301.2104797363281,5.025452672662503,2.92734734317917,105.9401795962341,6.1545964151535495
1779786775000345600,154.033345703125,-19.700221417471766,2.3319113008823344,16.9861930477292,20.994713204015106,7.940186144784093,301.2104797363281,5.020442935575079,2.9359308172065504,105.94012542289721,6.508445977554152
1779786776000337700,155.03333764648437,-19.69546391721815,2.092916490491773,14.35698464581738,20.994750076774828,7.944943645037711,301.34228515625,5.014856501749401,2.9454628328414856,105.9400647511552,6.92163399346711
1779786777000331500,156.03333154296874,-19.658109166659415,2.039783470524672,13.13680768502203,20.994785510464972,7.982298395596445,301.34228515625,5.008965250466666,2.955470208343547,105.93999457239639,7.669108893527188
1779786778000324600,157.03332470703126,-19.635248463600874,2.3066389441904236,14.178386738218116,20.99482323148209,8.005159098654985,301.280517578125,5.02088511254958,2.9558508484512998,105.93993391193268,7.545355915145513
1779786779000318500,158.033318359375,-19.677362594753504,2.201148206241187,13.51373345886538,20.99486029741677,7.963044967502356,302.19464111328125,5.004180195047296,2.963565016713019,105.93986915099008,7.669744073403136
1779786780000312600,159.0333125,-19.731076047755778,2.0932534420556634,13.564104525960943,20.994892032912784,7.9093315145000815,301.264404296875,4.9963504397197465,2.9767464313073644,105.939807774491,7.350310789203071
1779786781000307000,160.03330688476564,-19.760054675862193,2.2333056465207197,15.67926718161784,20.994922637460572,7.880352886393666,301.264404296875,4.995516564437979,2.978145612157774,105.93975339189036,6.8335042874685605
1779786782000301800,161.0333017578125,-19.7689608912915,2.191127623994845,15.987179966344053,20.99495429467708,7.87144667096436,301.264404296875,4.989897638840425,2.9875505998532623,105.93970022192923,6.446413210641266
1779786783000297700,162.03329760742187,-19.846468778327107,1.7851939783158548,14.631467754092084,20.994981323925092,7.793938783928752,301.3197326660156,4.975182167592989,3.011992601593431,105.93964939724303,6.364415509251698
